,zip_code, !!Total:, !!Total:!!Urban, !!Total:!!Rural
25245,72038,104,0,104
25246,72039,2254,0,2254
25247,72040,2804,0,2804
25248,72041,1243,0,1243
25249,72042,4764,0,4764
25250,72044,868,0,868
25251,72045,1163,0,1163
25252,72046,3965,0,3965
25253,72047,1051,0,1051
25254,72048,115,0,115
25255,72051,499,0,499
25256,72052,135,0,135
25257,72053,183,161,22
25258,72055,752,0,752
25259,72057,1035,0,1035
25260,72058,18525,0,18525
25261,72059,15,0,15
25262,72060,703,0,703
25263,72061,100,0,100
25264,72063,1529,0,1529
25265,72064,2359,0,2359
25266,72065,5305,0,5305
25267,72066,126,0,126
25268,72067,2503,0,2503
25269,72068,513,324,189
25270,72069,1077,0,1077
25271,72070,1842,0,1842
25272,72072,434,0,434
25273,72073,1012,0,1012
25274,72074,127,0,127
25275,72075,26,0,26
25276,72076,38443,30383,8060
25277,72079,599,0,599
25278,72080,709,0,709
25279,72081,7511,1478,6033
25280,72082,1579,1348,231
25281,72083,182,0,182
25282,72084,1059,0,1059
25283,72085,296,0,296
25284,72086,10673,0,10673
25285,72087,1575,0,1575
25286,72088,2148,0,2148
25287,72099,753,753,0
25288,72101,3008,0,3008
25289,72102,2557,0,2557
25290,72103,13739,6690,7049
25291,72104,23456,8833,14623
25292,72106,5206,2137,3069
25293,72107,170,0,170
25294,72108,44,0,44
25295,72110,11507,6340,5167
25296,72111,1369,0,1369
25297,72112,11065,5947,5118
25298,72113,25930,24906,1024
25299,72114,10957,10957,0
25300,72116,21715,21715,0
25301,72117,13730,10300,3430
25302,72118,22582,20502,2080
25303,72119,4,0,4
25304,72120,34784,30532,4252
25305,72121,2550,0,2550
25306,72122,1248,0,1248
25307,72123,308,0,308
25308,72125,888,0,888
25309,72126,3649,0,3649
25310,72127,2190,0,2190
25311,72128,785,0,785
25312,72129,1283,0,1283
25313,72130,385,0,385
25314,72131,4519,0,4519
25315,72132,3577,0,3577
25316,72133,29,0,29
25317,72134,296,0,296
25318,72135,2647,0,2647
25319,72136,1936,0,1936
25320,72137,2339,0,2339
25321,72139,184,0,184
25322,72140,276,0,276
25323,72141,519,0,519
25324,72142,2385,0,2385
25325,72143,35111,23502,11609
25326,72150,12218,4710,7508
25327,72152,304,0,304
25328,72153,2527,0,2527
25329,72156,557,0,557
25330,72157,1508,0,1508
25331,72160,9422,8132,1290
25332,72165,77,0,77
25333,72166,229,0,229
25334,72167,1634,0,1634
25335,72168,1903,0,1903
25336,72169,111,0,111
25337,72170,199,0,199
25338,72173,9888,0,9888
25339,72175,246,0,246
25340,72176,9418,5451,3967
25341,72178,40,0,40
25342,72179,425,0,425
25343,72180,90,0,90
25344,72181,52,0,52
25345,72182,68,0,68
25346,72183,912,0,912
25347,72199,61,17,44
25348,72201,961,961,0
25349,72202,10340,10337,3
25350,72204,31564,31279,285
25351,72205,22888,22888,0
25352,72206,22974,10778,12196
25353,72207,11036,11036,0
25354,72209,31641,31320,321
25355,72210,16348,10096,6252
25356,72211,24338,24338,0
25357,72212,12612,12612,0
25358,72223,25465,21912,3553
25359,72227,11090,11090,0
25360,72301,24479,24271,208
25361,72311,90,0,90
25362,72313,15,0,15
25363,72315,20311,15873,4438
25364,72320,1625,0,1625
25365,72322,87,0,87
25366,72324,2097,0,2097
25367,72325,22,0,22
25368,72326,2231,0,2231
25369,72327,1407,0,1407
25370,72328,50,0,50
25371,72329,4,0,4
25372,72330,524,0,524
25373,72331,2409,0,2409
25374,72332,74,0,74
25375,72333,424,0,424
25376,72335,16624,8183,8441
25377,72338,75,0,75
25378,72339,116,0,116
25379,72340,56,0,56
25380,72341,197,0,197
25381,72342,3977,2476,1501
25382,72346,486,0,486
25383,72347,592,0,592
25384,72348,2006,0,2006
25385,72350,966,0,966
25386,72351,784,0,784
25387,72352,30,0,30
25388,72353,71,0,71
25389,72354,2088,0,2088
25390,72355,2117,0,2117
25391,72358,1565,0,1565
25392,72359,405,374,31
25393,72360,5301,0,5301
25394,72364,16394,15042,1352
25395,72365,2817,0,2817
25396,72366,1729,0,1729
25397,72367,60,0,60
25398,72368,939,0,939
25399,72369,8,0,8
25400,72370,7717,6244,1473
25401,72372,1563,0,1563
25402,72373,974,0,974
25403,72374,716,0,716
25404,72376,1781,0,1781
25405,72377,23,0,23
25406,72379,33,0,33
25407,72383,20,0,20
25408,72384,761,0,761
25409,72386,1600,0,1600
25410,72387,21,0,21
25411,72389,241,0,241
25412,72390,7351,6123,1228
25413,72391,33,0,33
25414,72392,395,0,395
25415,72394,425,0,425
25416,72395,947,0,947
25417,72396,12898,7564,5334
25418,72401,43127,36890,6237
25419,72404,29344,23703,5641
25420,72405,17109,12437,4672
25421,72410,421,0,421
25422,72411,2406,0,2406
25423,72412,571,0,571
25424,72413,578,0,578
25425,72414,390,0,390
25426,72415,1244,0,1244
25427,72416,5661,142,5519
25428,72417,5720,0,5720
25429,72419,1601,0,1601
25430,72421,547,0,547
25431,72422,4377,0,4377
25432,72424,61,0,61
25433,72425,375,0,375
25434,72426,179,0,179
25435,72427,109,0,109
25436,72428,77,0,77
25437,72429,311,0,311
25438,72430,381,0,381
25439,72431,319,0,319
25440,72432,6135,0,6135
25441,72433,2708,1983,725
25442,72434,1984,0,1984
25443,72435,289,0,289
25444,72436,936,0,936
25445,72437,3486,0,3486
25446,72438,2399,0,2399
25447,72440,245,0,245
25448,72441,67,0,67
25449,72442,4859,0,4859
25450,72443,2991,0,2991
25451,72444,1742,0,1742
25452,72445,82,0,82
25453,72447,1798,0,1798
25454,72449,192,0,192
25455,72450,39945,25089,14856
25456,72453,177,0,177
25457,72454,4857,0,4857
25458,72455,13328,7164,6164
25459,72456,595,0,595
25460,72457,150,0,150
25461,72458,624,0,624
25462,72459,1310,0,1310
25463,72460,738,0,738
25464,72461,3499,0,3499
25465,72462,375,0,375
25466,72464,52,0,52
25467,72466,1461,0,1461
25468,72467,609,609,0
25469,72469,1115,0,1115
25470,72470,278,0,278
25471,72471,986,0,986
25472,72472,9164,7233,1931
25473,72473,2196,0,2196
25474,72476,7065,4557,2508
25475,72478,390,0,390
25476,72479,1269,0,1269
25477,72482,1302,0,1302
25478,72501,26444,10913,15531
25479,72512,2507,0,2507
25480,72513,2873,0,2873
25481,72515,60,0,60
25482,72517,361,0,361
25483,72519,3243,0,3243
25484,72520,267,0,267
25485,72521,4989,0,4989
25486,72522,393,0,393
25487,72523,900,0,900
25488,72524,369,0,369
25489,72526,267,0,267
25490,72527,524,0,524
25491,72528,203,0,203
25492,72529,4806,0,4806
25493,72530,1853,0,1853
25494,72531,792,0,792
25495,72532,1554,0,1554
25496,72533,367,0,367
25497,72534,1302,0,1302
25498,72536,402,0,402
25499,72537,828,0,828
25500,72538,422,0,422
25501,72539,371,0,371
25502,72540,118,0,118
25503,72542,3681,0,3681
25504,72543,12175,6743,5432
25505,72544,565,0,565
25506,72546,121,0,121
25507,72550,876,0,876
25508,72553,133,0,133
25509,72554,2749,0,2749
25510,72555,228,0,228
25511,72556,3362,0,3362
25512,72560,8834,0,8834
25513,72561,788,0,788
25514,72562,2208,0,2208
25515,72564,474,0,474
25516,72565,885,0,885
25517,72566,542,0,542
25518,72567,278,0,278
25519,72568,1698,0,1698
25520,72569,410,0,410
25521,72571,393,0,393
25522,72572,189,0,189
25523,72573,383,0,383
25524,72576,3934,0,3934
25525,72577,727,0,727
25526,72578,150,0,150
25527,72579,1457,0,1457
25528,72581,965,0,965
25529,72583,1678,0,1678
25530,72584,589,0,589
25531,72585,221,0,221
25532,72587,54,0,54
25533,72601,30483,13950,16533
25534,72611,1639,0,1639
25535,72615,24,0,24
25536,72616,10625,5057,5568
25537,72617,206,0,206
25538,72619,1941,0,1941
25539,72623,689,0,689
25540,72624,368,0,368
25541,72626,1141,0,1141
25542,72628,769,0,769
25543,72629,588,0,588
25544,72630,143,0,143
25545,72631,4036,0,4036
25546,72632,4704,0,4704
25547,72633,1886,0,1886
25548,72634,4888,0,4888
25549,72635,3717,1771,1946
25550,72636,25,0,25
25551,72638,7273,0,7273
25552,72639,572,0,572
25553,72640,394,0,394
25554,72641,2011,0,2011
25555,72642,1945,0,1945
25556,72644,2383,0,2383
25557,72645,1679,0,1679
25558,72648,493,0,493
25559,72650,4168,0,4168
25560,72651,1258,0,1258
25561,72653,28758,16012,12746
25562,72655,463,0,463
25563,72658,1599,0,1599
25564,72660,484,0,484
25565,72661,557,0,557
25566,72662,3018,0,3018
25567,72663,325,0,325
25568,72666,402,0,402
25569,72668,451,0,451
25570,72669,63,0,63
25571,72670,163,0,163
25572,72672,358,0,358
25573,72675,1543,0,1543
25574,72677,632,0,632
25575,72679,83,0,83
25576,72680,844,0,844
25577,72682,279,0,279
25578,72683,360,0,360
25579,72685,1248,0,1248
25580,72686,203,0,203
25581,72687,5935,0,5935
25582,72701,48269,40298,7971
25583,72703,33767,29766,4001
25584,72704,31145,24469,6676
25585,72712,38053,33984,4069
25586,72713,25076,20901,4175
25587,72714,13393,12234,1159
25588,72715,17012,14308,2704
25589,72717,893,0,893
25590,72718,4914,4396,518
25591,72719,16248,15920,328
25592,72721,350,0,350
25593,72722,3087,0,3087
25594,72727,6434,0,6434
25595,72729,236,0,236
25596,72730,9624,6803,2821
25597,72732,4990,0,4990
25598,72734,7905,0,7905
25599,72736,7046,0,7046
25600,72738,2509,0,2509
25601,72739,439,0,439
25602,72740,10026,0,10026
25603,72742,404,0,404
25604,72744,5227,0,5227
25605,72745,13371,9475,3896
25606,72747,216,0,216
25607,72749,105,0,105
25608,72751,8361,6026,2335
25609,72752,305,0,305
25610,72753,10525,5794,4731
25611,72756,41875,28608,13267
25612,72758,45105,43220,1885
25613,72760,276,0,276
25614,72761,23731,17756,5975
25615,72762,42175,34544,7631
25616,72764,60786,54438,6348
25617,72768,1241,0,1241
25618,72769,1226,0,1226
25619,72773,1102,0,1102
25620,72774,6309,0,6309
25621,72776,747,0,747
25622,72801,18510,18438,72
25623,72802,22752,9203,13549
25624,72821,1629,0,1629
25625,72823,6404,0,6404
25626,72824,1719,0,1719
25627,72826,31,0,31
25628,72827,170,0,170
25629,72828,106,0,106
25630,72829,150,0,150
25631,72830,15461,7816,7645
25632,72832,700,0,700
25633,72833,3818,0,3818
25634,72834,10189,3910,6279
25635,72835,838,0,838
25636,72837,7897,0,7897
25637,72838,118,0,118
25638,72839,305,0,305
25639,72840,1985,0,1985
25640,72841,175,0,175
25641,72842,1247,0,1247
25642,72843,2302,0,2302
25643,72845,1116,0,1116
25644,72846,4033,0,4033
25645,72847,2800,0,2800
25646,72851,679,0,679
25647,72852,333,0,333
25648,72853,1980,0,1980
25649,72854,621,0,621
25650,72855,5914,0,5914
25651,72856,292,0,292
25652,72857,1033,0,1033
25653,72858,3476,319,3157
25654,72860,299,0,299
25655,72863,1597,0,1597
25656,72865,1028,0,1028
25657,72901,20973,20973,0
25658,72903,25225,25076,149
25659,72904,22402,21772,630
25660,72905,0,0,0
25661,72908,14310,14298,12
25662,72916,10250,6798,3452
25663,72921,13770,5670,8100
25664,72923,4811,4785,26
25665,72926,522,0,522
25666,72927,8449,0,8449
25667,72928,680,0,680
25668,72930,451,0,451
25669,72932,1481,0,1481
25670,72933,4942,0,4942
25671,72934,942,0,942
25672,72935,449,0,449
25673,72936,14515,8953,5562
25674,72937,3530,0,3530
25675,72938,1160,0,1160
25676,72940,2303,0,2303
25677,72941,5079,0,5079
25678,72943,2526,0,2526
25679,72944,2620,0,2620
25680,72945,336,0,336
25681,72946,3288,0,3288
25682,72947,3973,0,3973
25683,72948,371,0,371
25684,72949,9725,0,9725
25685,72950,399,0,399
25686,72951,825,0,825
25687,72952,2512,0,2512
25688,72955,443,0,443
25689,72956,33870,24752,9118
25690,72958,6866,0,6866
25691,72959,2827,0,2827
25692,73001,64,0,64
25693,73002,967,0,967
25694,73003,22648,22348,300
25695,73004,886,0,886
25696,73005,8072,5005,3067
25697,73006,3136,0,3136
25698,73007,2931,0,2931
25699,73008,21592,21592,0
25700,73009,861,0,861
25701,73010,20744,0,20744
25702,73011,377,0,377
25703,73012,41289,39203,2086
25704,73013,56972,53677,3295
25705,73014,1419,0,1419
25706,73015,2282,0,2282
25707,73016,2053,0,2053
25708,73017,1692,0,1692
25709,73018,19806,15253,4553
25710,73019,2,2,0
25711,73020,24627,14067,10560
25712,73021,293,0,293
25713,73022,16,0,16
25714,73024,724,0,724
25715,73025,15524,9292,6232
25716,73026,11940,0,11940
25717,73027,1199,0,1199
25718,73028,3194,0,3194
25719,73029,1474,0,1474
25720,73030,4777,0,4777
25721,73031,27,0,27
25722,73032,189,0,189
25723,73033,375,0,375
25724,73034,47553,39633,7920
25725,73036,19602,14346,5256
25726,73038,1621,0,1621
25727,73040,1571,0,1571
25728,73041,324,0,324
25729,73042,883,0,883
25730,73043,152,0,152
25731,73044,24603,9343,15260
25732,73045,11272,0,11272
25733,73047,6441,0,6441
25734,73048,2056,68,1988
25735,73049,6717,0,6717
25736,73050,1482,0,1482
25737,73051,9541,1928,7613
25738,73052,6226,0,6226
25739,73053,677,0,677
25740,73054,4636,0,4636
25741,73055,9529,0,9529
25742,73056,431,0,431
25743,73057,2149,0,2149
25744,73058,322,0,322
25745,73059,2677,0,2677
25746,73061,1499,0,1499
25747,73062,1249,0,1249
25748,73063,710,0,710
25749,73064,25137,20991,4146
25750,73065,9725,0,9725
25751,73066,114,63,51
25752,73067,1783,0,1783
25753,73068,12368,6247,6121
25754,73069,26464,26073,391
25755,73070,121,121,0
25756,73071,43379,42734,645
25757,73072,51062,46618,4444
25758,73073,610,0,610
25759,73074,1123,0,1123
25760,73075,8974,5608,3366
25761,73077,6534,4445,2089
25762,73078,12069,2177,9892
25763,73079,603,0,603
25764,73080,10108,5399,4709
25765,73082,2618,0,2618
25766,73084,6595,4361,2234
25767,73086,8470,4847,3623
25768,73089,13696,0,13696
25769,73090,1008,0,1008
25770,73092,831,0,831
25771,73093,3415,0,3415
25772,73095,1831,0,1831
25773,73096,14520,12008,2512
25774,73097,290,143,147
25775,73098,3774,0,3774
25776,73099,83213,77131,6082
25777,73102,3072,3072,0
25778,73103,5046,5046,0
25779,73104,3545,3545,0
25780,73105,5835,5755,80
25781,73106,12956,12956,0
25782,73107,26318,26318,0
25783,73108,14451,14451,0
25784,73109,20148,20148,0
25785,73110,33156,33150,6
25786,73111,11451,11343,108
25787,73112,31113,31113,0
25788,73114,18694,18452,242
25789,73115,20880,20880,0
25790,73116,9531,9531,0
25791,73117,5859,5831,28
25792,73118,13521,13521,0
25793,73119,31216,31216,0
25794,73120,36530,36530,0
25795,73121,3218,1771,1447
25796,73122,13326,13326,0
25797,73127,27007,27007,0
25798,73128,5950,5950,0
25799,73129,19971,19971,0
25800,73130,21536,21411,125
25801,73131,3453,1952,1501
25802,73132,28394,28394,0
25803,73134,7078,7078,0
25804,73135,21562,21526,36
25805,73139,18781,18781,0
25806,73141,2671,2115,556
25807,73142,16461,16372,89
25808,73145,2096,2096,0
25809,73149,5726,5726,0
25810,73150,5166,1284,3882
25811,73151,1920,0,1920
25812,73159,32981,32981,0
25813,73160,60511,60338,173
25814,73162,28867,28867,0
25815,73165,7791,2442,5349
25816,73169,4295,3281,1014
25817,73170,41343,40848,495
25818,73173,4363,2013,2350
25819,73179,7575,7575,0
25820,73401,36744,21403,15341
25821,73425,129,0,129
25822,73430,1323,0,1323
25823,73432,967,0,967
25824,73433,2654,0,2654
25825,73434,558,0,558
25826,73435,92,0,92
25827,73436,113,0,113
25828,73437,48,0,48
25829,73438,2888,0,2888
25830,73439,7267,0,7267
25831,73440,227,0,227
25832,73441,148,0,148
25833,73442,482,0,482
25834,73443,3170,0,3170
25835,73444,126,0,126
25836,73446,7873,0,7873
25837,73447,882,0,882
25838,73448,6145,0,6145
25839,73449,2995,0,2995
25840,73450,1156,0,1156
25841,73453,654,0,654
25842,73455,574,0,574
25843,73456,1747,0,1747
25844,73458,734,0,734
25845,73459,1449,0,1449
25846,73460,4661,0,4661
25847,73461,825,0,825
25848,73463,3365,0,3365
25849,73481,899,0,899
25850,73487,187,0,187
25851,73488,29,0,29
25852,73491,704,0,704
25853,73501,19158,14359,4799
25854,73503,11796,10575,1221
25855,73505,46881,45547,1334
25856,73507,21605,16983,4622
25857,73520,101,0,101
25858,73521,20209,18609,1600
25859,73523,261,261,0
25860,73526,2108,0,2108
25861,73527,5403,0,5403
25862,73528,694,0,694
25863,73529,4721,0,4721
25864,73530,368,0,368
25865,73531,311,0,311
25866,73532,532,0,532
25867,73533,27396,20353,7043
25868,73537,459,0,459
25869,73538,6771,0,6771
25870,73539,173,0,173
25871,73540,494,0,494
25872,73541,3362,0,3362
25873,73542,3995,0,3995
25874,73543,1715,0,1715
25875,73544,217,0,217
25876,73546,1114,0,1114
25877,73547,1843,0,1843
25878,73548,439,0,439
25879,73549,316,0,316
25880,73550,2149,0,2149
25881,73551,48,0,48
25882,73552,1393,0,1393
25883,73553,34,0,34
25884,73554,3371,0,3371
25885,73555,193,0,193
25886,73556,162,0,162
25887,73557,295,0,295
25888,73559,457,0,457
25889,73560,631,0,631
25890,73562,579,0,579
25891,73564,528,0,528
25892,73565,885,0,885
25893,73566,1514,0,1514
25894,73567,704,0,704
25895,73568,1057,0,1057
25896,73569,391,0,391
25897,73570,1052,0,1052
25898,73571,60,0,60
25899,73572,3405,0,3405
25900,73573,2226,0,2226
25901,73601,9756,8022,1734
25902,73620,1106,0,1106
25903,73622,286,0,286
25904,73624,1960,0,1960
25905,73625,431,0,431
25906,73626,1085,0,1085
25907,73627,554,0,554
25908,73628,1530,0,1530
25909,73632,3354,0,3354
25910,73638,117,0,117
25911,73639,683,0,683
25912,73641,671,0,671
25913,73642,194,0,194
25914,73644,14198,11124,3074
25915,73645,1358,0,1358
25916,73646,363,0,363
25917,73647,598,0,598
25918,73650,1008,0,1008
25919,73651,3853,0,3853
25920,73654,754,0,754
25921,73655,809,0,809
25922,73658,236,0,236
25923,73659,150,0,150
25924,73660,373,0,373
25925,73661,421,0,421
25926,73662,6385,0,6385
25927,73663,1282,0,1282
25928,73664,981,0,981
25929,73666,344,0,344
25930,73667,451,0,451
25931,73668,57,0,57
25932,73669,1557,0,1557
25933,73673,302,0,302
25934,73701,24744,22428,2316
25935,73703,30376,27453,2923
25936,73705,313,313,0
25937,73716,476,0,476
25938,73717,6964,5145,1819
25939,73718,531,0,531
25940,73719,94,0,94
25941,73720,215,0,215
25942,73722,405,0,405
25943,73724,995,0,995
25944,73726,458,0,458
25945,73727,194,0,194
25946,73728,1840,0,1840
25947,73729,586,0,586
25948,73730,660,0,660
25949,73731,169,0,169
25950,73733,234,0,234
25951,73734,926,0,926
25952,73735,732,0,732
25953,73736,426,0,426
25954,73737,3525,0,3525
25955,73738,1055,0,1055
25956,73739,435,0,435
25957,73741,1702,0,1702
25958,73742,3909,0,3909
25959,73743,75,0,75
25960,73744,277,0,277
25961,73746,22,0,22
25962,73747,324,0,324
25963,73749,440,0,440
25964,73750,7232,0,7232
25965,73753,474,0,474
25966,73754,1083,0,1083
25967,73755,744,0,744
25968,73756,279,0,279
25969,73757,133,0,133
25970,73758,176,0,176
25971,73759,1364,0,1364
25972,73760,445,0,445
25973,73761,354,0,354
25974,73762,2257,0,2257
25975,73763,1443,0,1443
25976,73764,128,0,128
25977,73766,1064,0,1064
25978,73768,1493,0,1493
25979,73770,45,0,45
25980,73771,472,0,472
25981,73772,3574,0,3574
25982,73773,1768,0,1768
25983,73801,15671,11458,4213
25984,73832,897,0,897
25985,73834,1403,0,1403
25986,73835,319,0,319
25987,73838,573,0,573
25988,73840,643,0,643
25989,73841,1351,0,1351
25990,73842,353,0,353
25991,73843,785,0,785
25992,73844,192,0,192
25993,73848,1811,0,1811
25994,73851,101,0,101
25995,73852,1985,0,1985
25996,73853,508,0,508
25997,73855,149,0,149
25998,73857,615,0,615
25999,73858,1540,0,1540
26000,73859,1369,0,1369
26001,73860,1150,0,1150
26002,73901,148,0,148
26003,73931,399,0,399
26004,73932,1825,0,1825
26005,73933,1574,0,1574
26006,73937,195,0,195
26007,73938,719,0,719
26008,73939,1429,0,1429
26009,73942,14409,12516,1893
26010,73944,377,0,377
26011,73945,2745,0,2745
26012,73946,50,0,50
26013,73947,438,0,438
26014,73949,1162,0,1162
26015,73950,1771,0,1771
26016,73951,1076,0,1076
26017,73960,35,0,35
26018,74001,296,0,296
26019,74002,2001,0,2001
26020,74003,13751,11538,2213
26021,74006,27795,24556,3239
26022,74008,31745,26879,4866
26023,74010,10449,0,10449
26024,74011,31803,31168,635
26025,74012,63918,63907,11
26026,74014,41284,33099,8185
26027,74015,8270,4581,3689
26028,74016,5919,0,5919
26029,74017,29083,16662,12421
26030,74019,20333,8753,11580
26031,74020,7207,0,7207
26032,74021,21567,12143,9424
26033,74022,1628,0,1628
26034,74023,12117,6595,5522
26035,74026,971,0,971
26036,74027,760,0,760
26037,74028,1761,0,1761
26038,74029,4990,3385,1605
26039,74030,3529,0,3529
26040,74032,2298,0,2298
26041,74033,13254,12306,948
26042,74034,147,0,147
26043,74035,4288,0,4288
26044,74036,7182,0,7182
26045,74037,23727,23374,353
26046,74038,2172,0,2172
26047,74039,3760,0,3760
26048,74041,2680,2093,587
26049,74042,446,0,446
26050,74044,7363,0,7363
26051,74045,301,0,301
26052,74046,87,0,87
26053,74047,6931,0,6931
26054,74048,5537,0,5537
26055,74050,431,431,0
26056,74051,1928,0,1928
26057,74052,1021,0,1021
26058,74053,4962,0,4962
26059,74054,749,0,749
26060,74055,48776,41738,7038
26061,74056,4857,0,4857
26062,74058,3727,0,3727
26063,74059,5724,0,5724
26064,74060,463,0,463
26065,74061,2125,0,2125
26066,74062,993,0,993
26067,74063,30630,18306,12324
26068,74066,31255,19553,11702
26069,74068,57,0,57
26070,74070,15407,7342,8065
26071,74071,118,0,118
26072,74072,1651,675,976
26073,74073,5366,32,5334
26074,74074,32326,25453,6873
26075,74075,25033,21048,3985
26076,74077,1286,1286,0
26077,74078,450,450,0
26078,74079,4532,0,4532
26079,74080,2713,0,2713
26080,74081,1790,0,1790
26081,74082,144,0,144
26082,74083,1024,0,1024
26083,74084,452,0,452
26084,74085,2357,0,2357
26085,74103,3082,3082,0
26086,74104,12395,12395,0
26087,74105,26640,26640,0
26088,74106,16805,16793,12
26089,74107,19453,17763,1690
26090,74108,7545,7042,503
26091,74110,15197,15197,0
26092,74112,20810,20810,0
26093,74114,15843,15843,0
26094,74115,24461,24387,74
26095,74116,4069,4057,12
26096,74117,129,17,112
26097,74119,3445,3445,0
26098,74120,5037,5037,0
26099,74126,10338,9208,1130
26100,74127,15669,14652,1017
26101,74128,12982,12982,0
26102,74129,18755,18755,0
26103,74130,2212,2047,165
26104,74131,2988,2121,867
26105,74132,10968,9745,1223
26106,74133,48331,48331,0
26107,74134,23505,22970,535
26108,74135,20173,20173,0
26109,74136,30416,30416,0
26110,74137,28354,28354,0
26111,74145,18055,18055,0
26112,74146,16427,16427,0
26113,74171,1992,1992,0
26114,74301,10612,5068,5544
26115,74330,2668,0,2668
26116,74331,6590,0,6590
26117,74332,1874,0,1874
26118,74333,1179,0,1179
26119,74337,4671,0,4671
26120,74338,4928,210,4718
26121,74339,2296,2204,92
26122,74340,222,0,222
26123,74342,2647,0,2647
26124,74343,2999,0,2999
26125,74344,14923,7934,6989
26126,74346,7679,0,7679
26127,74347,2836,0,2836
26128,74349,805,0,805
26129,74350,790,0,790
26130,74352,6070,0,6070
26131,74354,17281,12909,4372
26132,74358,235,235,0
26133,74359,320,0,320
26134,74360,26,0,26
26135,74361,16699,9436,7263
26136,74363,2715,0,2715
26137,74364,1811,0,1811
26138,74365,4081,0,4081
26139,74366,1329,0,1329
26140,74367,567,0,567
26141,74368,50,0,50
26142,74369,1767,0,1767
26143,74370,3617,0,3617
26144,74401,16181,11856,4325
26145,74403,29419,23942,5477
26146,74421,4737,0,4737
26147,74422,733,0,733
26148,74423,905,0,905
26149,74425,932,0,932
26150,74426,9446,0,9446
26151,74427,1250,0,1250
26152,74428,899,0,899
26153,74429,15974,9170,6804
26154,74430,463,0,463
26155,74431,886,701,185
26156,74432,9012,0,9012
26157,74434,8889,0,8889
26158,74435,2826,0,2826
26159,74436,4664,0,4664
26160,74437,9098,5506,3592
26161,74438,399,0,399
26162,74441,5245,0,5245
26163,74442,803,0,803
26164,74445,2788,0,2788
26165,74446,550,0,550
26166,74447,15534,11016,4518
26167,74450,1624,0,1624
26168,74451,3613,0,3613
26169,74452,424,0,424
26170,74454,2839,0,2839
26171,74455,2559,0,2559
26172,74456,123,0,123
26173,74457,479,0,479
26174,74458,213,0,213
26175,74459,52,0,52
26176,74460,374,0,374
26177,74462,7437,0,7437
26178,74463,2138,0,2138
26179,74464,31256,17975,13281
26180,74467,13981,7470,6511
26181,74468,226,0,226
26182,74469,2402,0,2402
26183,74470,1267,0,1267
26184,74471,1463,0,1463
26185,74472,579,0,579
26186,74477,19,0,19
26187,74501,28566,17690,10876
26188,74521,58,0,58
26189,74522,138,38,100
26190,74523,5908,0,5908
26191,74525,10314,0,10314
26192,74528,166,0,166
26193,74530,178,0,178
26194,74531,949,0,949
26195,74533,850,0,850
26196,74534,223,0,223
26197,74535,79,0,79
26198,74536,1335,0,1335
26199,74538,3771,0,3771
26200,74540,196,0,196
26201,74543,364,0,364
26202,74546,722,0,722
26203,74547,3196,0,3196
26204,74549,114,0,114
26205,74552,989,0,989
26206,74553,1197,0,1197
26207,74554,1831,1814,17
26208,74555,647,0,647
26209,74556,317,0,317
26210,74557,511,0,511
26211,74558,401,0,401
26212,74560,602,0,602
26213,74561,1905,0,1905
26214,74562,746,0,746
26215,74563,1786,0,1786
26216,74565,595,0,595
26217,74567,138,0,138
26218,74569,537,0,537
26219,74570,1084,0,1084
26220,74571,3301,0,3301
26221,74572,742,0,742
